ID,year,month,day,doc,bay,region,latitude,longitude,TL_mm,age,predict.age,final.age,hdate
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,61,NA,109,109,75
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,61,NA,108,108,76
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,61,NA,111,111,73
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,61,NA,107,107,77
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,61,NA,110,110,74
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,61,NA,109,109,75
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,61,NA,110,110,74
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,60,NA,109,109,75
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,60,NA,107,107,77
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,60,NA,106,106,78
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,60,NA,107,107,77
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,60,NA,107,107,77
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,60,NA,109,109,75
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,59,NA,107,107,77
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,59,NA,107,107,77
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,59,NA,107,107,77
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,59,NA,105,105,79
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,59,NA,107,107,77
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,59,NA,106,106,78
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,59,NA,107,107,77
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,59,NA,108,108,76
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,58,NA,105,105,79
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,58,NA,105,105,79
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,58,NA,106,106,78
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,58,NA,107,107,77
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,58,NA,106,106,78
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,58,NA,106,106,78
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,58,NA,107,107,77
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,58,NA,104,104,80
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,57,NA,103,103,81
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,56,NA,103,103,81
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,56,NA,100,100,84
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,56,NA,101,101,83
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,56,NA,100,100,84
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,56,NA,102,102,82
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,55,NA,99,99,85
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,54,NA,101,101,83
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,54,NA,98,98,86
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,54,NA,101,101,83
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,54,NA,101,101,83
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,53,NA,98,98,86
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,52,NA,97,97,87
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,51,NA,98,98,86
NA,2023,July,16,197,Cook Bay,Eastern Kodiak,57.76907,-152.27667,51,NA,99,99,98
NA,2023,July,16,197,Cook Bay,Eastern Kodiak,57.76907,-152.27667,50,NA,96,96,101
NA,2023,July,16,197,Cook Bay,Eastern Kodiak,57.76907,-152.27667,50,NA,95,95,102
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,49,NA,95,95,89
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,48,NA,92,92,92
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,48,NA,94,94,90
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,47,NA,93,93,91
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,45,NA,86,86,98
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.76907,-152.27667,44,NA,89,89,95
NA,2023,July,16,197,Cook Bay,Eastern Kodiak,57.76907,-152.27667,42,NA,88,88,109
NA,2023,July,16,197,Cook Bay,Eastern Kodiak,57.76907,-152.27667,41,NA,82,82,115
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.77927,-152.26307,73,NA,129,129,67
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77927,-152.26307,72,NA,124,124,60
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77927,-152.26307,70,NA,119,119,65
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77927,-152.26307,70,NA,121,121,63
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77927,-152.26307,69,NA,117,117,67
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.77927,-152.26307,69,NA,120,120,76
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77927,-152.26307,68,NA,118,118,66
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77927,-152.26307,66,NA,116,116,68
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77927,-152.26307,66,NA,116,116,68
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77927,-152.26307,65,NA,113,113,71
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.77927,-152.26307,65,NA,114,114,82
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.77927,-152.26307,65,NA,116,116,80
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.77927,-152.26307,65,NA,118,118,78
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77927,-152.26307,64,NA,114,114,70
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77927,-152.26307,64,NA,114,114,70
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77927,-152.26307,64,NA,113,113,71
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.77927,-152.26307,64,NA,114,114,82
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.77927,-152.26307,64,NA,115,115,81
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,64,NA,116,116,79
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77927,-152.26307,63,NA,110,110,74
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77927,-152.26307,63,NA,112,112,72
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77927,-152.26307,63,NA,113,113,71
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,63,NA,110,110,85
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77927,-152.26307,62,NA,109,109,75
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77927,-152.26307,62,NA,108,108,76
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77927,-152.26307,62,NA,110,110,74
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.77927,-152.26307,62,NA,115,115,81
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.77927,-152.26307,62,NA,112,112,84
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,62,NA,112,112,83
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77927,-152.26307,61,NA,108,108,76
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77927,-152.26307,61,NA,110,110,74
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77927,-152.26307,61,NA,110,110,74
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.77927,-152.26307,61,NA,111,111,85
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.77927,-152.26307,61,NA,110,110,86
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77927,-152.26307,60,NA,110,110,74
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77927,-152.26307,60,NA,107,107,77
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77927,-152.26307,60,NA,108,108,76
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.77927,-152.26307,60,NA,108,108,88
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,60,NA,107,107,88
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,60,NA,108,108,87
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77927,-152.26307,59,NA,107,107,77
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77927,-152.26307,59,NA,106,106,78
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,59,NA,107,107,88
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.77927,-152.26307,59,NA,107,107,89
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.77927,-152.26307,59,NA,107,107,89
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77927,-152.26307,58,NA,103,103,81
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.77927,-152.26307,58,NA,107,107,89
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.77927,-152.26307,58,NA,109,109,87
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.77927,-152.26307,58,NA,109,109,87
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,58,NA,107,107,88
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77927,-152.26307,57,NA,102,102,82
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,57,NA,104,104,91
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,57,NA,103,103,92
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.77927,-152.26307,57,NA,105,105,91
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.77927,-152.26307,57,NA,107,107,89
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,57,NA,103,103,92
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,57,NA,104,104,91
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77927,-152.26307,56,NA,100,100,84
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77927,-152.26307,56,NA,101,101,83
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77927,-152.26307,56,NA,103,103,81
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77927,-152.26307,56,NA,104,104,80
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77927,-152.26307,56,NA,104,104,80
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77927,-152.26307,56,NA,100,100,84
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.77927,-152.26307,56,NA,103,103,93
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,56,NA,106,106,89
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,56,NA,106,106,89
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77927,-152.26307,55,NA,99,99,85
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77927,-152.26307,55,NA,102,102,82
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77927,-152.26307,55,NA,102,102,82
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.77927,-152.26307,55,NA,103,103,93
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.77927,-152.26307,55,NA,105,105,91
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.77927,-152.26307,55,NA,101,101,95
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.77927,-152.26307,55,NA,105,105,91
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.77927,-152.26307,55,NA,103,103,93
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.77927,-152.26307,55,NA,103,103,93
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.77927,-152.26307,55,NA,102,102,94
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,55,NA,101,101,94
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,55,NA,101,101,94
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,55,NA,102,102,93
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77927,-152.26307,54,NA,101,101,83
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77927,-152.26307,54,NA,99,99,85
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,54,NA,101,101,94
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,54,NA,100,100,95
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.77927,-152.26307,54,NA,102,102,94
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.77927,-152.26307,54,NA,100,100,96
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.77927,-152.26307,54,NA,100,100,96
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,54,NA,102,102,93
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77927,-152.26307,53,NA,99,99,85
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77927,-152.26307,53,NA,100,100,84
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77927,-152.26307,53,NA,97,97,87
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77927,-152.26307,53,NA,99,99,85
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77927,-152.26307,53,NA,99,99,85
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77927,-152.26307,53,NA,99,99,85
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,53,NA,99,99,96
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,53,NA,97,97,98
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.77927,-152.26307,53,NA,103,103,93
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.77927,-152.26307,53,NA,101,101,95
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.77927,-152.26307,53,NA,102,102,94
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.77927,-152.26307,53,NA,102,102,94
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,53,NA,103,103,92
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,53,NA,101,101,94
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77927,-152.26307,52,NA,99,99,85
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,52,NA,99,99,96
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,52,NA,97,97,98
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,52,NA,95,95,100
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,52,NA,97,97,98
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.77927,-152.26307,52,NA,97,97,99
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,52,NA,100,100,95
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77927,-152.26307,51,NA,96,96,88
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77927,-152.26307,51,NA,97,97,87
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77927,-152.26307,51,NA,96,96,88
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77927,-152.26307,51,NA,94,94,90
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,51,NA,96,96,99
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,51,NA,96,96,99
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,51,NA,97,97,98
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.77927,-152.26307,51,NA,96,96,100
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.77927,-152.26307,51,NA,96,96,100
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.77927,-152.26307,51,NA,97,97,99
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,51,NA,97,97,98
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,50,NA,93,93,102
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,50,NA,94,94,101
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,50,NA,94,94,101
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,50,NA,95,95,100
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,50,NA,94,94,101
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.77927,-152.26307,50,NA,95,95,101
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.77927,-152.26307,50,NA,96,96,100
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.77927,-152.26307,50,NA,95,95,101
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.77927,-152.26307,50,NA,98,98,98
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.77927,-152.26307,50,NA,99,99,97
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.77927,-152.26307,50,NA,97,97,99
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,50,NA,95,95,100
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,50,NA,94,94,101
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77927,-152.26307,49,NA,92,92,92
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77927,-152.26307,49,NA,91,91,93
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77927,-152.26307,49,NA,93,93,91
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77927,-152.26307,49,NA,92,92,92
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,49,NA,94,94,101
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,49,NA,94,94,101
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,49,NA,94,94,101
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.77927,-152.26307,49,NA,96,96,100
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.77927,-152.26307,49,NA,97,97,99
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,49,NA,95,95,100
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,49,NA,95,95,100
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,49,NA,95,95,100
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77927,-152.26307,48,NA,93,93,91
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,48,NA,90,90,105
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.77927,-152.26307,48,NA,93,93,103
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77927,-152.26307,47,NA,90,90,94
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77927,-152.26307,47,NA,93,93,91
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,47,NA,90,90,105
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.77927,-152.26307,47,NA,91,91,105
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.77927,-152.26307,47,NA,91,91,105
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.77927,-152.26307,47,NA,91,91,105
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.77927,-152.26307,46,NA,93,93,103
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,46,NA,89,89,106
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,46,NA,91,91,104
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,46,NA,90,90,105
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,46,NA,91,91,104
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,45,NA,89,89,106
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,45,NA,89,89,106
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.77927,-152.26307,45,NA,88,88,108
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.77927,-152.26307,45,NA,92,92,104
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.77927,-152.26307,45,NA,90,90,106
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,45,NA,87,87,108
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,45,NA,90,90,105
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,44,NA,87,87,108
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,44,NA,88,88,107
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.77927,-152.26307,44,NA,87,87,109
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,44,NA,86,86,109
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,43,NA,86,86,109
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,43,NA,89,89,106
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,43,NA,87,87,108
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,42,NA,82,82,113
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,42,NA,88,88,107
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,42,NA,87,87,108
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,42,NA,86,86,109
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,41,NA,82,82,113
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,41,NA,84,84,111
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,41,NA,85,85,110
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,40,NA,81,81,114
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,40,NA,84,84,111
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,40,NA,81,81,114
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,40,NA,83,83,112
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,38,NA,77,77,118
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,38,NA,78,78,117
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,38,NA,82,82,113
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77927,-152.26307,37,NA,81,81,114
NA,2021,July,11,192,Anton Larsen Bay,Eastern Kodiak,57.88538,-152.63903,43,NA,85,85,107
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.77462,-152.25735,76,NA,128,128,68
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.77462,-152.25735,75,NA,129,129,67
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.77462,-152.25735,72,NA,127,127,69
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.77462,-152.25735,70,NA,123,123,73
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.77462,-152.25735,69,NA,120,120,76
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77462,-152.25735,68,NA,119,119,65
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,66,NA,114,114,81
NA,2022,July,15,196,Cook Bay,Eastern Kodiak,57.77462,-152.25735,66,NA,117,117,79
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,65,NA,113,113,82
NA,2021,July,15,196,Cook Bay,Eastern Kodiak,57.77462,-152.25735,65,NA,114,114,82
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77462,-152.25735,64,NA,114,114,70
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77462,-152.25735,63,NA,111,111,73
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77462,-152.25735,63,NA,112,112,72
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77462,-152.25735,62,NA,110,110,74
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77462,-152.25735,62,NA,111,111,73
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77462,-152.25735,62,NA,112,112,72
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,62,NA,111,111,84
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,62,NA,110,110,85
NA,2021,July,15,196,Cook Bay,Eastern Kodiak,57.77462,-152.25735,62,NA,112,112,84
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77462,-152.25735,61,NA,109,109,75
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77462,-152.25735,61,NA,108,108,76
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77462,-152.25735,61,NA,110,110,74
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77462,-152.25735,60,NA,106,106,78
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77462,-152.25735,60,NA,109,109,75
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77462,-152.25735,59,NA,108,108,76
NA,2021,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,59,NA,105,105,90
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77462,-152.25735,58,NA,104,104,80
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77462,-152.25735,58,NA,105,105,79
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.77462,-152.25735,58,NA,105,105,79
NA,2021,July,15,196,Cook Bay,Eastern Kodiak,57.77462,-152.25735,58,NA,105,105,91
NA,2023,July,14,195,Cook Bay,Eastern Kodiak,57.77462,-152.25735,58,NA,105,105,90
