year,day,month,doc,hdate,ID,bay,region,latitude,longitude,TL_mm,radius,age
2022,29,July,210,94,KDSP-1683.2,Kaiugnak Bay,Kaiugnak Bay,57.0536,-153.6529,85,478.61,116
2022,29,July,210,80,KDSP-1685.2,Kaiugnak Bay,Kaiugnak Bay,57.0536,-153.6529,83,558.15,130
2022,29,July,210,104,KDSP-1686.2,Kaiugnak Bay,Kaiugnak Bay,57.0536,-153.6529,71,413.56,106
2022,29,July,210,99,KDSP-1687.2,Kaiugnak Bay,Kaiugnak Bay,57.0536,-153.6529,76,446.03,111
2022,29,July,210,83,KDSP-1688.2,Kaiugnak Bay,Kaiugnak Bay,57.0536,-153.6529,76,509.05,127
2022,29,July,210,86,KDSP-1690.2,Kaiugnak Bay,Kaiugnak Bay,57.0536,-153.6529,76,481.22,124
2022,29,July,210,78,KDSP-1691.2,Kaiugnak Bay,Kaiugnak Bay,57.0536,-153.6529,74,543.87,132
2022,29,July,210,91,KDSP-1692.2,Kaiugnak Bay,Kaiugnak Bay,57.0536,-153.6529,75,475.41,119
2022,29,July,210,87,KDSP-1693.2,Kaiugnak Bay,Kaiugnak Bay,57.0536,-153.6529,76,490.92,123
2022,29,July,210,93,KDSP-1695.2,Kaiugnak Bay,Kaiugnak Bay,57.0536,-153.6529,72,481.47,117
2022,29,July,210,97,KDSP-1697.2,Kaiugnak Bay,Kaiugnak Bay,57.0536,-153.6529,74,496.84,113
2022,29,July,210,78,KDSP-1706.2,Kaiugnak Bay,Kaiugnak Bay,57.0536,-153.6529,73,557.26,132
2022,29,July,210,107,KDSP-1707.2,Kaiugnak Bay,Kaiugnak Bay,57.0536,-153.6529,70,426.34,103
2022,29,July,210,109,KDSP-1708.2,Kaiugnak Bay,Kaiugnak Bay,57.0536,-153.6529,59,412.76,101
2022,29,July,210,116,KDSP-1709.2,Kaiugnak Bay,Kaiugnak Bay,57.0536,-153.6529,52,322.83,94
2022,29,July,210,123,KDSP-1711.2,Kaiugnak Bay,Kaiugnak Bay,57.0536,-153.6529,56,334.06,87
2022,29,July,210,121,KDSP-1713.2,Kaiugnak Bay,Kaiugnak Bay,57.0536,-153.6529,55,323.5,89
2022,29,July,210,113,KDSP-1714.2,Kaiugnak Bay,Kaiugnak Bay,57.0536,-153.6529,54,383.18,97
2022,29,July,210,120,KDSP-1715.2,Kaiugnak Bay,Kaiugnak Bay,57.0536,-153.6529,59,362.22,90
2022,29,July,210,101,KDSP-1716.2,Kaiugnak Bay,Kaiugnak Bay,57.0536,-153.6529,57,447.04,109
2022,29,July,210,108,KDSP-1717.2,Kaiugnak Bay,Kaiugnak Bay,57.0536,-153.6529,57,386.84,102
2022,29,July,210,118,KDSP-1723.2,Kaiugnak Bay,Kaiugnak Bay,57.0536,-153.6529,50,345.55,92
2022,29,July,210,110,KDSP-1726.2,Kaiugnak Bay,Kaiugnak Bay,57.0536,-153.6529,53,374.09,100
2023,3,July,184,102,KDSP-1823.2,Kaiugnak Bay,Kaiugnak Bay,57.0558,-153.6505,39,246.42,82
2023,3,July,184,103,KDSP-1824.2,Kaiugnak Bay,Kaiugnak Bay,57.0558,-153.6505,45,286.38,81
2023,3,July,184,99,KDSP-1825.2,Kaiugnak Bay,Kaiugnak Bay,57.0558,-153.6505,50,257.24,85
2023,3,July,184,113,KDSP-1826.2,Kaiugnak Bay,Kaiugnak Bay,57.0558,-153.6505,42,231.91,71
2023,3,July,184,119,KDSP-1827.2,Kaiugnak Bay,Kaiugnak Bay,57.0558,-153.6505,32,185.62,65
2023,3,July,184,100,KDSP-1828.2,Kaiugnak Bay,Kaiugnak Bay,57.0558,-153.6505,42,264.74,84
2023,3,July,184,96,KDSP-1829.2,Kaiugnak Bay,Kaiugnak Bay,57.0558,-153.6505,41,262.36,88
2023,3,July,184,104,KDSP-1830.2,Kaiugnak Bay,Kaiugnak Bay,57.0536,-153.6529,43,251.54,80
2023,3,July,184,99,KDSP-1831.2,Kaiugnak Bay,Kaiugnak Bay,57.0536,-153.6529,45,271.62,85
2023,3,July,184,108,KDSP-1832.2,Kaiugnak Bay,Kaiugnak Bay,57.0607,-153.7889,41,258.92,76
2023,3,July,184,108,KDSP-1833.2,Kaiugnak Bay,Kaiugnak Bay,57.0607,-153.7889,40,231.3,76
2023,3,July,184,99,KDSP-1834.2,Kaiugnak Bay,Kaiugnak Bay,57.0607,-153.7889,45,291.47,85
2023,3,July,184,97,KDSP-1835.2,Kaiugnak Bay,Kaiugnak Bay,57.0607,-153.7889,46,276.08,87
2023,3,July,184,115,KDSP-1836.2,Kaiugnak Bay,Kaiugnak Bay,57.0607,-153.7889,44,211.26,69
2023,3,July,184,94,KDSP-1837.2,Kaiugnak Bay,Kaiugnak Bay,57.0607,-153.7889,49,279.34,90
2023,3,July,184,105,KDSP-1838.2,Kaiugnak Bay,Kaiugnak Bay,57.0607,-153.7889,44,267.47,79
2023,3,July,184,97,KDSP-1839.2,Kaiugnak Bay,Kaiugnak Bay,57.0607,-153.7889,45,264.78,87
2023,3,July,184,115,KDSP-1840.2,Kaiugnak Bay,Kaiugnak Bay,57.0607,-153.7889,32,202.25,69
2023,3,July,184,94,KDSP-1841.2,Kaiugnak Bay,Kaiugnak Bay,57.0708,-153.6747,44,279.26,90
2023,3,July,184,105,KDSP-1842.2,Kaiugnak Bay,Kaiugnak Bay,57.0708,-153.6747,40,237.44,79
2023,3,July,184,88,KDSP-1843.2,Kaiugnak Bay,Kaiugnak Bay,57.0708,-153.6747,50,331.78,96
2023,3,July,184,93,KDSP-1844.2,Kaiugnak Bay,Kaiugnak Bay,57.0708,-153.6747,46,329.36,91
2023,3,July,184,78,KDSP-1845.2,Kaiugnak Bay,Kaiugnak Bay,57.0708,-153.6747,51,338.73,106
2023,3,July,184,101,KDSP-1846.2,Kaiugnak Bay,Kaiugnak Bay,57.0708,-153.6747,41,256.33,83
2023,3,July,184,112,KDSP-1847.2,Kaiugnak Bay,Kaiugnak Bay,57.0572,-153.6348,39,252.59,72
2018,9,July,190,71,KDSP-493,Kaiugnak Bay,Kaiugnak Bay,57.057,-153.7047,71,497.97,119
2018,9,July,190,100,KDSP-495,Kaiugnak Bay,Kaiugnak Bay,57.057,-153.7047,53,332.81,90
2018,9,July,190,107,KDSP-515,Kaiugnak Bay,Kaiugnak Bay,57.0708,-153.6749,52,317.13,83
2018,9,July,190,107,KDSP-516,Kaiugnak Bay,Kaiugnak Bay,57.0708,-153.6749,53,337.18,83
2018,26,July,207,90,KDSP-170,Sand Point,Shumagin Islands,55.3204,-160.5207,65,471.02,117
2018,26,July,207,93,KDSP-187,Sand Point,Shumagin Islands,55.2535,-160.5241,69,443.51,114
2018,26,July,207,95,KDSP-189,Sand Point,Shumagin Islands,55.2535,-160.5241,60,415.41,112
2018,26,July,207,98,KDSP-190,Sand Point,Shumagin Islands,55.2535,-160.5241,55,439.15,109
2018,26,July,207,110,KDSP-191,Sand Point,Shumagin Islands,55.2535,-160.5241,54,372.72,97
2018,26,July,207,108,KDSP-192,Sand Point,Shumagin Islands,55.2535,-160.5241,50,352.38,99
2018,26,July,207,108,KDSP-193,Sand Point,Shumagin Islands,55.2535,-160.5241,50,376.39,99
2018,26,July,207,112,KDSP-195,Sand Point,Shumagin Islands,55.2535,-160.5241,53,362.33,95
2018,26,July,207,65,KDSP-205,Sand Point,Shumagin Islands,55.3204,-160.5207,85,565.31,142
2018,26,July,207,86,KDSP-206,Sand Point,Shumagin Islands,55.3204,-160.5207,65,452.08,121
2018,26,July,207,105,KDSP-207,Sand Point,Shumagin Islands,55.3204,-160.5207,62,421.25,102
2018,26,July,207,90,KDSP-45,Sand Point,Shumagin Islands,55.3204,-160.5207,69,449.03,117
2018,26,July,207,96,KDSP-47,Sand Point,Shumagin Islands,55.3204,-160.5207,60,438.23,111
2018,26,July,207,98,KDSP-48,Sand Point,Shumagin Islands,55.3204,-160.5207,59,394.71,109
2018,26,July,207,108,KDSP-49,Sand Point,Shumagin Islands,55.3204,-160.5207,61,375.26,99
2018,26,July,207,80,KDSP-50,Sand Point,Shumagin Islands,55.2535,-160.5241,78,519.47,127
2018,26,July,207,109,KDSP-52,Sand Point,Shumagin Islands,55.2535,-160.5241,62,357.96,98
2018,26,July,207,120,KDSP-54,Sand Point,Shumagin Islands,55.2535,-160.5241,45,327.52,87
2019,21,July,202,93,KDSP-550,Sand Point,Shumagin Islands,55.3201,-160.5241,63,434.67,109
2019,21,July,202,100,KDSP-551,Sand Point,Shumagin Islands,55.3201,-160.5241,62,386.18,102
2019,21,July,202,90,KDSP-552,Sand Point,Shumagin Islands,55.3201,-160.5241,63,425.24,112
2019,21,July,202,107,KDSP-554,Sand Point,Shumagin Islands,55.3204,-160.5202,53,324.94,95
2019,21,July,202,117,KDSP-556,Sand Point,Shumagin Islands,55.3201,-160.5241,47,307.55,85
2019,21,July,202,110,KDSP-557,Sand Point,Shumagin Islands,55.3201,-160.5241,53,351.19,92
2020,20,July,202,124,KDSP-887,Sand Point,Shumagin Islands,55.3202,-160.5241,43,273.48,78
2020,20,July,202,107,KDSP-888,Sand Point,Shumagin Islands,55.3202,-160.5241,59,358.45,95
2020,20,July,202,113,KDSP-889,Sand Point,Shumagin Islands,55.3202,-160.5241,52,329.73,89
2020,20,July,202,109,KDSP-890,Sand Point,Shumagin Islands,55.3202,-160.5241,56,382.26,93
2020,20,July,202,124,KDSP-891,Sand Point,Shumagin Islands,55.3202,-160.5241,51,296.45,78
2020,20,July,202,116,KDSP-892,Sand Point,Shumagin Islands,55.3202,-160.5241,49,331.76,92
2020,20,July,202,115,KDSP-893,Sand Point,Shumagin Islands,55.3202,-160.5241,45,327.49,87
2020,20,July,202,113,KDSP-894,Sand Point,Shumagin Islands,55.3202,-160.5241,50,337.13,89
2020,20,July,202,127,KDSP-895,Sand Point,Shumagin Islands,55.3202,-160.5241,43,287.19,75
2020,20,July,202,117,KDSP-896,Sand Point,Shumagin Islands,55.3202,-160.5241,45,325.16,85
2020,20,July,202,130,KDSP-897,Sand Point,Shumagin Islands,55.3202,-160.5241,40,266.57,72
2020,20,July,202,104,KDSP-898,Sand Point,Shumagin Islands,55.3204,-160.5204,53,404.26,98
2020,20,July,202,122,KDSP-899,Sand Point,Shumagin Islands,55.3204,-160.5204,50,307.55,80
2020,20,July,202,118,KDSP-902,Sand Point,Shumagin Islands,55.3204,-160.5204,53,356.61,84
2020,20,July,202,126,KDSP-904,Sand Point,Shumagin Islands,55.3204,-160.5204,45,318.55,76
2020,20,July,202,100,KDSP-906,Sand Point,Shumagin Islands,55.3204,-160.5204,61,411.23,102
2020,20,July,202,110,KDSP-907,Sand Point,Shumagin Islands,55.3204,-160.5204,54,331.64,92
2020,20,July,202,106,KDSP-908,Sand Point,Shumagin Islands,55.3204,-160.5204,54,394.73,96
2020,20,July,202,126,KDSP-909,Sand Point,Shumagin Islands,55.3204,-160.5204,49,298.54,76
2020,20,July,202,124,KDSP-910,Sand Point,Shumagin Islands,55.3204,-160.5204,39,261.72,78
2020,20,July,202,98,KDSP-911,Sand Point,Shumagin Islands,55.3204,-160.5204,63,422.17,104
2021,21,July,202,111,KDSP-1178,Sand Point,Shumagin Islands,55.3204,-160.5202,54,344.71,91
2021,21,July,202,132,KDSP-1179,Sand Point,Shumagin Islands,55.3204,-160.5202,41,262.31,70
2021,21,July,202,119,KDSP-1180,Sand Point,Shumagin Islands,55.3204,-160.5202,47,311.34,83
2021,21,July,202,119,KDSP-1182,Sand Point,Shumagin Islands,55.3204,-160.5202,50,305.57,83
2021,21,July,202,134,KDSP-1183,Sand Point,Shumagin Islands,55.3204,-160.5202,47,260.78,68
2021,21,July,202,141,KDSP-1184,Sand Point,Shumagin Islands,55.3204,-160.5202,36,211.88,61
2021,21,July,202,133,KDSP-1185,Sand Point,Shumagin Islands,55.3204,-160.5202,38,237.3,69
2021,21,July,202,124,KDSP-1186,Sand Point,Shumagin Islands,55.3204,-160.5202,43,284.77,78
2021,21,July,202,132,KDSP-1187,Sand Point,Shumagin Islands,55.3204,-160.5202,42,262.21,70
2021,21,July,202,135,KDSP-1188,Sand Point,Shumagin Islands,55.3204,-160.5202,39,236.85,67
2021,21,July,202,123,KDSP-1189,Sand Point,Shumagin Islands,55.3204,-160.5202,45,295.47,79
